PMemb,Cluster,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,matched_observations,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,l,b,Ecl_Lon,Ecl_Lat,ruwe,mag
0.6,NGC_869,4.58367E+17,34.76542743,0.032653024,56.94051514,0.044718725,0.431063154,0.055103649,7.82277,-0.681498661,0.105780484,-0.916522007,0.124512649,0.2562975,-0.03600225,0.09357643,-0.1555231,-0.1321802,-0.1845459,-0.007796485,0.09022403,0.2191386,0.165618,215,215,-1.528976,179.5967,8.791959,1.5477517,0.008814544,-0.01761971,25,12,0.1221504,27,232,8045.415676,7.863407559,1023.146,15.92449,25,4033.019225,16.77493013,240.4194,16.33731,23,5988.26715,14.86712585,402.7858,15.31867,1.24559,1.018645,0.412818,0.6058273,134.7027106,-3.915242804,54.08679229,40.1817058,0.9619498,15.92449
0.5,NGC_869,4.58374E+17,34.87150745,0.030036822,57.11355953,0.04683355,0.398905842,0.052387892,7.614466,-0.536997001,0.092777222,-0.939729405,0.185205842,0.4478696,0.1270393,-0.03332813,-0.07548711,-0.1009146,-0.02519373,0.07319763,0.07986201,-0.2442803,0.5508501,211,211,-1.434023,177.6373,11.69482,1.5720389,0.007313448,0.1177248,24,11,0.1850869,27,227,10508.6066,5.463772682,1923.324,15.6345,23,5412.089589,21.63597201,250.1431,16.01797,24,7740.552625,17.70739117,437.1368,15.03999,1.251607,0.9779844,0.3834715,0.5945129,134.6994119,-3.732851344,54.25216104,40.31341069,0.97947305,15.6345
0.9,NGC_869,4.58373E+17,34.90104584,0.018880728,57.0745091,0.028887473,0.391554909,0.032798105,11.93834,-0.757568117,0.054836529,-0.985700764,0.078353906,0.3755026,0.07499909,-0.04756805,-0.1483139,0.04353288,-0.1717524,-0.009998384,0.2058859,0.1855319,0.2339838,249,248,-0.7713881,225.7527,29.57891,1.6034406,0.004628565,0.03875436,28,12,0.0837618,31,264,25411.4935,7.209636504,3524.657,14.67579,26,13778.57843,23.58693765,584.1614,15.00338,26,17471.8545,49.9893529,349.5115,14.15607,1.229776,0.8473043,0.3275871,0.5197172,134.7276573,-3.764284645,54.24927629,40.27124906,1.0757387,14.67579
0.7,NGC_869,4.58374E+17,34.87009018,0.029630716,57.11792407,0.044854193,0.425171231,0.053438193,7.956317,-0.626288751,0.089709329,-1.120647092,0.136845334,0.375923,0.05675633,-0.1821023,-0.1942004,0.04561395,-0.1493285,-0.4274755,0.4096698,-0.05110953,0.2884286,222,201,10.5169,485.4434,352.5798,1.6408161,0.008098165,-0.02660702,26,11,0.08448521,34,256,792879.5444,1225.523912,646.9719,10.94035,24,444595.6762,2556.725237,173.8926,11.23147,24,512528.0347,2594.887364,197.5146,10.48763,1.207149,0.7438488,0.2911272,0.4527216,134.6972231,-3.728995079,54.2536989,40.3176846,1.0629221,10.94035
0.4,NGC_869,4.58373E+17,34.63299908,0.022276641,57.14677221,0.032981727,0.443115337,0.036437853,12.16085,-0.439643526,0.05852078,-1.069980145,0.076511764,0.4310958,0.1610876,-0.152603,-0.1390249,-0.06820296,-0.189662,-0.1885198,0.298345,0.1475639,0.3337832,201,200,-0.5155438,184.3521,30.20116,1.6272112,0.005851646,0.08038334,23,12,0.08338294,28,208,25181.5694,8.063114646,3123.057,14.68566,23,14399.5894,25.56832752,563.1807,14.95551,21,16269.03596,24.88775887,653.6963,14.23352,1.2179,0.7219973,0.2698545,0.4521427,134.5660044,-3.744577467,54.11740042,40.39893092,1.0501819,14.68566
0.2,NGC_869,4.58369E+17,34.7225629,0.084730037,57.09550479,0.103587715,0.366433943,0.15261826,2.400984,-1.454378063,0.363515051,-1.057713837,0.340925004,0.1403997,-0.3715519,0.2924878,-0.2745007,-0.07644925,-0.3328952,-0.09109955,-0.1118754,0.1466819,0.1430947,199,199,0.4062491,201.4284,1.657893,1.5177882,0.019262113,-0.07721871,23,9,0.3380187,27,215,2072.76561,2.392829843,866.2403,17.39699,18,1005.711722,14.35298668,70.06985,17.84521,17,1685.300688,8.267634191,203.8432,16.69523,1.298271,1.149979,0.4482155,0.7017632,134.6290067,-3.776828719,54.14614517,40.33175446,1.0030773,17.39699
0.8,NGC_869,4.58372E+17,34.70616915,0.027129692,57.09720878,0.036087408,0.419942361,0.043284961,9.701807,-0.575447449,0.082864886,-1.30172594,0.099280475,0.4092835,0.04002669,-0.0582399,-0.1737166,-0.07009091,-0.1955349,-0.1303199,0.2263022,0.07030715,0.3613134,227,218,8.887444,453.0278,284.7086,1.6966525,0.006424454,-0.03714769,27,13,0.06798556,32,271,2063065.962,1190.835129,1732.453,9.902083,30,1297148.571,2330.26272,556.6534,10.06891,29,1139214.532,1720.496722,662.1428,9.620406,1.180943,0.4485073,0.1668301,0.2816772,134.620021,-3.778178268,54.13655058,40.33711368,0.873385,9.902083
0.2,NGC_869,4.5838E+17,34.67105095,0.051063128,57.29420242,0.074349522,0.433408453,0.095194638,4.552866,-0.963457471,0.154024259,-0.737013082,0.161521311,0.1832878,0.02733842,-0.1026706,0.05693976,-0.2375598,-0.03803465,0.02064504,0.3461411,0.1981265,0.1575789,238,235,0.2824567,235.4336,2.710188,1.4429125,0.014264227,-9.92E-04,27,12,0.156064,29,253,2794.173378,3.294459853,848.1431,17.07273,25,1141.067974,15.9385807,71.59157,17.70811,26,2637.594508,16.99020868,155.242,16.2089,1.352336,1.499208,0.635376,0.8638325,134.5365717,-3.598641325,54.22518119,40.5231699,0.99090135,17.07273
0.7,NGC_869,4.58375E+17,34.87656233,0.044598256,57.13300742,0.071402082,0.394032826,0.077677405,5.072683,-0.507327872,0.132991339,-1.090346366,0.225190404,0.3484862,0.07782723,-0.1515732,-0.1966737,-0.03329568,-0.1938371,-0.4188187,0.2791844,-0.04002922,0.3250658,239,238,1.343742,262.5053,3.723731,1.4035405,0.012437404,0.05718644,27,11,0.2144945,31,257,3752.396562,4.962012889,756.2247,16.75259,14,1503.619748,23.39401253,64.2737,17.40854,15,3794.684821,19.56709876,193.9319,15.81398,1.411979,1.594562,0.6559486,0.9386129,134.695488,-3.713605093,54.26633186,40.32981251,1.0436883,16.75259
0.3,NGC_869,4.58377E+17,34.89767726,0.074858003,57.18840466,0.122475566,0.487532081,0.126510743,3.853681,-0.64257261,0.221550078,-0.661459826,0.374090487,0.3173495,0.0384293,-0.2231859,-0.1595449,-0.06508969,-0.196355,-0.4590169,0.2860506,-0.07455645,0.3665351,221,220,3.558478,296.7268,1.391072,1.416395,0.020896848,0.1130923,25,11,0.3500519,30,237,2157.459451,4.599490299,469.0649,17.35351,24,839.8755201,17.53434903,47.89887,18.04085,24,2139.949194,21.48256187,99.61331,16.43591,1.381173,1.60494,0.6873417,0.9175987,134.6877332,-3.657568725,54.31103395,40.3749727,1.1380932,17.35351
0.7,NGC_869,4.58369E+17,34.73564742,0.04466223,57.11151333,0.064841077,0.399344083,0.082192512,4.858643,-0.752030739,0.140223833,-1.340835672,0.225445074,0.2767545,0.1103188,-0.05022296,-0.1399434,-0.2170721,-0.1818007,-0.1168135,0.2671567,-0.0234976,0.4258507,235,234,1.948922,272.5428,3.822698,1.4998451,0.012441225,0.02645666,27,12,0.2158843,30,250,4260.887889,3.057416639,1393.624,16.61462,19,1900.62358,16.58385781,114.6068,17.15415,20,3611.730077,9.042076097,399.4359,15.86763,1.29371,1.286516,0.5395317,0.7469845,134.6303939,-3.759368491,54.16357464,40.34316806,1.095592,16.61462
0.1,NGC_869,4.58355E+17,34.88563286,0.022365045,56.92684458,0.030514067,0.434969149,0.038347561,11.34281,-0.22528128,0.077540595,-0.634679041,0.091998578,0.2556606,-0.09196351,0.1630736,-0.1479255,-0.0772333,-0.1571483,0.02503722,0.04419975,0.1868692,0.1760487,255,253,-0.760608,230.8071,18.67213,1.6277009,0.005711995,-0.01941795,29,12,0.09567192,31,270,16493.7781,5.75335874,2866.809,15.14507,30,9343.9472,12.77766837,731.2717,15.42506,30,10777.61276,19.8632868,542.5896,14.68061,1.219949,0.7444487,0.2799969,0.4644518,134.7692534,-3.906245135,54.15674002,40.14132327,1.0177644,15.14507
0.5,NGC_869,4.58375E+17,34.79777878,0.035452098,57.12355465,0.069080427,0.438548395,0.08534581,5.138488,-0.610954748,0.11351678,-0.845514665,0.137887598,-0.05167046,0.2468952,0.0535809,0.1263932,-0.5954055,-0.08437849,-0.4362308,0.1912684,0.4229749,0.2319298,165,163,2.753478,211.3649,9.58193,1.5485457,0.009860552,0.03902461,19,11,0.1393599,27,183,10194.53093,8.158017636,1249.633,15.66745,14,5051.168076,25.89438954,195.0681,16.09291,15,8254.759318,30.52599314,270.4174,14.97016,1.305202,1.12275,0.4254608,0.6972895,134.6582562,-3.736788342,54.21033043,40.33958522,1.2237663,15.66745
0.7,NGC_869,4.58375E+17,34.84953523,0.027462903,57.12717073,0.041315064,0.369561544,0.046655134,7.921134,-0.735453101,0.091499122,-0.958796497,0.125278874,0.3200711,0.01873008,0.001285244,-0.1702287,-0.0887997,-0.2000825,-0.2651765,0.1288188,0.0662645,0.3605338,230,229,-3.564733,156.1785,11.13256,1.5486526,0.00705749,0.06876174,26,12,0.1297066,28,248,10058.06558,6.158566469,1633.183,15.68208,24,5037.842963,24.74851687,203.5614,16.09578,22,7597.427051,15.45789911,491.4916,15.06025,1.256233,1.035523,0.4136982,0.6218252,134.6835879,-3.724007782,54.2456648,40.33081804,0.88002694,15.68208
0.1,NGC_869,4.58375E+17,34.78690163,0.033470268,57.12563016,0.044605963,0.411252624,0.050683991,8.114054,0.137362227,0.096068498,-0.993636428,0.110293422,0.4033866,-0.03514306,-0.2831891,-0.1675114,-0.2098323,-0.2165833,-0.2836164,0.2945481,0.2002012,0.3804477,170,166,8.458357,364.3214,299.0402,1.6707598,0.009764836,0.07000843,20,13,0.07474981,28,197,818899.4871,413.0075228,1982.771,10.90529,11,492630.4495,914.3344863,538.7858,11.12008,10,486237.4642,563.2250818,863.3093,10.5448,1.195346,0.5752859,0.2147951,0.3604908,134.6519844,-3.736798321,54.20449861,40.34399092,0.9671615,10.90529
0.7,NGC_869,4.58361E+17,34.91870182,0.015576933,57.00516156,0.024481937,0.39843021,0.028266927,14.09528,-0.622970363,0.05007896,-0.980667836,0.067872842,0.2844473,0.05913126,0.004609236,-0.08199235,-0.1469012,-0.1044684,-0.2733662,0.1986794,0.03169933,0.2717782,210,210,-4.406055,127.6139,91.30537,1.6429493,0.004047654,-5.73E-04,24,12,0.07645813,26,227,74370.98452,16.55343745,4492.782,13.50986,25,44245.32092,72.74371799,608.2357,13.73672,23,45909.14573,69.96956057,656.1302,13.10717,1.212226,0.6295481,0.2268629,0.4026852,134.7600009,-3.826412145,54.22183415,40.20444701,0.87514395,13.50986
0.3,NGC_869,4.58378E+17,34.77957691,0.047011942,57.16278006,0.084862272,0.28868469,0.092588023,3.117949,-0.674500866,0.137985774,-0.213328433,0.239843907,0.1053725,-0.03130231,-0.1209939,-0.08304654,-0.435976,-0.08839929,0.3899121,0.2135329,-0.06435049,0.243782,209,209,0.8395644,220.7292,3.564767,1.4816254,0.013505185,0.07034118,24,11,0.2228938,27,220,3976.555252,4.013263602,990.8533,16.6896,12,1774.838277,14.72646306,120.5203,17.22849,13,3456.310108,24.09882285,143.4224,15.91539,1.315498,1.313103,0.5388927,0.77421,134.6358325,-3.703091953,54.22069107,40.3792567,1.0406462,16.6896
0.9,NGC_869,4.58381E+17,34.85522131,0.022727832,57.32509441,0.031540493,0.438807037,0.037376612,11.74015,-0.680028577,0.07297618,-0.966430741,0.082641602,0.3806069,0.028551,-0.00552843,-0.07686733,-0.1097616,-0.1047248,-0.1331963,0.2032334,0.06609003,0.3710113,258,258,-1.156472,227.246,16.57162,1.5855248,0.005562549,0.04881487,30,13,0.09324809,31,263,14228.018,5.391486153,2638.979,15.3055,27,7237.013794,12.63663405,572.701,15.70249,29,10422.10679,13.02925903,799.9002,14.71703,1.241151,0.9854584,0.3969851,0.5884733,134.6202629,-3.536419739,54.36078613,40.5083056,1.0249085,15.3055
0.7,NGC_869,4.58375E+17,34.87035386,0.022108593,57.1588596,0.028388872,0.445424664,0.037493573,11.88003,-0.401032606,0.066845778,-0.805019121,0.075167601,0.45055,-0.233165,-0.4232081,-0.202249,-0.03589151,-0.1957112,-0.303784,0.5393274,0.04617308,0.2704487,190,189,-1.618538,154.0717,62.64621,1.6121186,0.004712589,-0.02577908,23,11,0.08370259,27,210,51287.35684,13.69766667,3744.24,13.91334,24,28709.30081,50.6773235,566.5118,14.20633,23,33831.37877,61.26815067,552.1854,13.43862,1.219417,0.7677107,0.2929916,0.474719,134.6836468,-3.690366161,54.27686098,40.35461725,1.0588856,13.91334
0.7,NGC_869,4.5837E+17,34.4085125,0.01436222,57.02104949,0.018430902,0.417256925,0.024305737,17.16701,-0.62023593,0.04749804,-1.129982747,0.048712737,0.2167323,-0.0841846,0.08869107,-0.225756,-0.1554952,-0.2699148,-0.1015844,0.1137288,0.3782621,0.1245547,281,280,-3.394881,202.2756,72.6601,1.6720724,0.003470079,-0.04811465,32,12,0.0582867,33,288,60430.63309,14.27964524,4231.942,13.73522,31,37017.0341,55.3573577,668.6922,13.93038,31,35942.01721,45.20979606,795.0051,13.37291,1.207319,0.5574694,0.1951609,0.3623085,134.4920464,-3.90345424,53.90187743,40.33790877,0.91031766,13.73522
0.5,NGC_869,4.58381E+17,34.80091002,0.063071434,57.32881392,0.086835863,0.377997392,0.109963834,3.43747,-0.639332924,0.210733443,-0.915406414,0.218963508,0.2485444,-0.0789099,-0.08524887,-0.007383632,-0.1800682,-0.0387174,-0.1692461,0.2924501,0.08023161,0.2343333,254,254,1.830223,291.376,1.692891,1.4344411,0.016834494,0.02240837,29,12,0.2157333,32,262,1960.717844,3.546339519,552.8849,17.45733,24,708.7817296,7.586578438,93.42574,18.22511,28,1930.730269,13.24088442,145.8158,16.54762,1.346197,1.677492,0.7677784,0.9097137,134.5913267,-3.542693697,54.32805897,40.52425765,1.0424898,17.45733
0.7,NGC_869,4.58374E+17,34.88427256,0.025940144,57.1136643,0.038084531,0.360847888,0.046891828,7.695326,-0.819292355,0.078230835,-1.206781941,0.10704281,0.3167717,0.1198365,-0.001347646,-0.05567149,-0.06079749,-0.06987461,-0.1696863,0.3434864,0.0448996,0.2570324,241,238,-1.427944,202.9057,12.69847,1.5174787,0.006941853,0.02071233,27,12,0.1077854,29,257,11018.3452,7.669214837,1436.698,15.58307,26,5001.818693,19.52653567,256.1549,16.10357,26,9051.781978,21.7007575,417.1183,14.87008,1.275473,1.233484,0.5204945,0.7129898,134.7059228,-3.730435047,54.26043506,40.31053921,0.99503493,15.58307
0.3,NGC_869,4.58368E+17,34.65199742,0.088779741,57.02084768,0.122883279,0.52377634,0.148675986,3.522938,-0.622506778,0.282062092,-1.142428853,0.365499792,0.2696308,0.08267052,0.0938473,-0.2160012,-0.1132029,-0.2660708,-0.2028548,0.1297954,0.2592743,0.2625614,212,211,1.914536,246.6033,1.115618,1.4154602,0.024281682,0.02989948,24,11,0.3411573,27,224,1610.591572,3.259792371,494.078,17.6709,24,590.3914439,18.27568412,32.30475,18.42354,23,1667.136614,11.8366401,140.8454,16.70699,1.401676,1.716547,0.752636,0.9639111,134.6175404,-3.85998669,54.05870122,40.28077102,1.0486265,17.6709
0.7,NGC_869,4.58375E+17,34.81108728,0.028705878,57.12099368,0.042273489,0.293618442,0.049881436,5.886327,-0.725840318,0.082856249,-1.145295036,0.107227803,0.3662914,0.09468532,-0.07726252,-0.1072378,-0.09725206,-0.1513932,-0.107038,0.3008448,0.1222109,0.30303,246,245,-0.5608926,227.2765,9.871058,1.549399,0.007392808,0.0452411,29,13,0.1092144,31,263,8998.188368,5.795297617,1552.671,15.80298,25,4460.693883,26.55697656,167.9669,16.22788,29,7104.941228,29.57519308,240.2331,15.13302,1.285329,1.094864,0.4249048,0.6699591,134.6659375,-3.736794864,54.21745448,40.33417565,1.0204189,15.80298
0.3,NGC_869,4.58373E+17,34.6243017,0.025331934,57.15087323,0.036553116,0.442405205,0.0459029,9.637849,-0.625337002,0.085579713,-1.555021298,0.096674155,0.2753755,-0.006154182,0.1094806,0.01455548,-0.197277,-0.02541303,0.03920523,0.167354,0.04616964,0.2767867,253,245,12.70656,638.6161,222.0651,1.7170272,0.006767038,-0.05056658,29,13,0.06413409,32,271,3510448.314,1564.050694,2244.459,9.324959,30,2264157.342,2770.663567,817.1896,9.464122,31,1863377.511,2906.065726,641.2028,9.086168,1.175786,0.3779535,0.139163,0.2387905,134.5601831,-3.742267871,54.11412111,40.40466165,0.94847727,9.324959
0.6,NGC_869,4.58368E+17,34.66131416,0.026047688,57.03351634,0.03821694,0.391978732,0.044821177,8.745391,-0.629304246,0.085245023,-1.456225336,0.118838997,0.3157811,-0.007568023,0.04148865,-0.2684882,0.08573754,-0.263273,-0.08070412,0.05963278,0.1082726,0.2280063,238,227,12.68483,609.5979,341.9742,1.7134855,0.006721868,-0.01468703,27,11,0.07571214,29,238,855341.7954,548.6705995,1558.935,10.85802,22,552060.4344,627.1279306,880.2996,10.99642,25,458989.1796,574.2912474,799.2272,10.60741,1.182042,0.3890076,0.1384058,0.2506018,134.61813,-3.846353662,54.07182909,40.2900402,0.9929129,10.85802
0.1,NGC_869,4.58371E+17,34.66824698,0.04521021,57.0527402,0.064208747,0.293492773,0.090364391,3.247881,-0.790292341,0.162276396,-0.692440552,0.199997381,0.2842403,-0.1434794,-0.04300794,-0.2592979,-0.1041069,-0.2711515,-0.1899276,0.2953311,0.1913229,0.2594716,221,220,-0.8563807,197.0964,4.226715,1.4717139,0.011471272,-0.05118953,25,10,0.1922496,31,239,4276.943062,3.115591459,1372.755,16.61053,22,1826.634792,14.4141079,126.7255,17.19726,16,3755.520013,17.7345003,211.7635,15.82524,1.305174,1.372013,0.5867252,0.7852879,134.6153127,-3.826966054,54.08710822,40.30578765,0.9582807,16.61053
0.4,NGC_869,4.58371E+17,34.63329276,0.041893004,57.0408553,0.050970024,0.357328573,0.069286393,5.157269,-0.944005121,0.163912281,-0.766777763,0.134643389,0.1793048,-0.2125591,0.3668201,-0.2181555,-0.05821555,-0.2324397,0.04983849,-0.2183262,0.3417467,0.00647189,221,220,-1.839503,178.4771,6.332962,1.5036358,0.00994283,-0.02068904,25,11,0.153618,28,238,6103.042582,3.842967262,1588.107,16.2245,26,2706.864472,17.85949933,151.5644,16.77022,27,5169.521132,13.37535191,386.4961,15.47829,1.290567,1.291927,0.5457211,0.7462063,134.6012758,-3.844476387,54.05790116,40.30321074,0.93106395,16.2245
0.7,NGC_869,4.58378E+17,34.73682866,0.025546502,57.12860367,0.03778359,0.371540587,0.053815559,6.903962,-0.541784815,0.084608509,-1.247183852,0.103286426,0.3142054,-0.04622942,-0.1796735,-0.1329518,-0.08169638,-0.1534908,-0.09071028,0.4974535,0.1982629,0.3666381,222,219,3.88264,303.9506,339.173,1.6722591,0.006336425,0.004998911,26,11,0.06708936,31,237,292157.9154,113.2629097,2579.467,12.02432,25,181159.0888,428.1879087,423.0832,12.20624,23,172052.0308,217.8359616,789.8238,11.67277,1.208973,0.5334673,0.1819162,0.3515511,134.6253082,-3.743036409,54.17395375,40.35833133,0.8962871,12.02432
0.2,NGC_869,4.58371E+17,34.49150198,0.038807093,57.03900789,0.05394057,0.394424631,0.072196829,5.463185,-0.272551814,0.124776808,-1.043499715,0.130139053,0.2148104,-0.03367295,0.1017423,-0.07245116,-0.06042833,-0.1601968,0.2229153,0.1186212,0.4192372,0.09883932,237,235,0.4836962,239.8447,5.382044,1.5469911,0.009729655,-0.01302586,27,11,0.1260533,30,252,5349.098997,3.828765836,1397.082,16.36766,25,2540.045813,23.27495286,109.1322,16.83928,26,4219.407482,10.80259056,390.5922,15.69879,1.263662,1.140493,0.4716206,0.6688728,134.5288969,-3.871666409,53.96549794,40.33468494,1.0398355,16.36766
0.5,NGC_869,4.58367E+17,34.79214566,0.033102481,56.99630762,0.044875768,0.31900898,0.055249646,5.773955,-0.967047647,0.109065479,-1.030222783,0.128373359,0.2921117,-0.07915348,0.07970631,-0.1516857,-0.06739534,-0.165681,0.01576013,0.07845341,0.1979296,0.1736953,238,238,-1.710358,197.3968,7.661755,1.5371448,0.008624692,-0.003395229,27,12,0.12604,30,256,7091.622585,7.107552664,997.7587,16.0615,27,3303.987005,14.18810469,232.8702,16.55379,24,5571.502446,19.57179191,284.67,15.39699,1.251546,1.156804,0.4922905,0.6645136,134.6978535,-3.857784709,54.13527809,40.22590542,0.9530397,16.0615
0.5,NGC_869,4.58364E+17,35.06839696,0.079947459,57.16036663,0.08744081,0.524744362,0.117316613,4.47289,-0.491487487,0.210911917,-1.180300254,0.208214451,0.3854037,0.03770772,-0.1996795,-0.04153457,-0.2521942,-0.1800205,-0.04946087,0.4581142,0.2085778,0.3773257,202,202,2.279784,245.0339,1.880662,1.4446318,0.020997928,0.02778361,23,12,0.2239495,30,213,2203.221611,4.240464569,519.5708,17.33072,27,809.5986239,9.806056117,82.56108,18.08071,25,2152.636077,15.52463201,138.6594,16.42949,1.344501,1.65122,0.7499924,0.901228,134.7845156,-3.652896379,54.40506391,40.31005569,1.0784775,17.33072
0.5,NGC_869,4.58367E+17,34.83592049,0.040536977,56.99211401,0.055592531,0.457566009,0.067830816,6.745695,-0.783537427,0.131979476,-0.907203089,0.147035247,0.3116128,-0.005435641,0.0704096,-0.06383796,-0.1515655,-0.09608959,-0.0576654,0.1645223,0.1384142,0.2652377,253,253,-0.4746075,236.9322,4.418658,1.4886777,0.010860019,0.02343573,29,13,0.1472722,33,269,4345.599689,3.202736984,1356.839,16.59324,23,1873.46549,14.40386015,130.0669,17.16977,21,3690.889305,13.21369094,279.3231,15.84409,1.280457,1.325681,0.5765324,0.7491484,134.7217863,-3.853785978,54.16115697,40.21191631,0.980857,16.59324
0.9,NGC_869,4.58374E+17,34.94279612,0.035208113,57.10594214,0.05305662,0.441628494,0.062899449,7.021182,-0.734451272,0.106170163,-1.074218359,0.14004727,0.2561707,0.03656917,-0.07975878,-0.02214479,-0.1608425,-0.06591649,-0.152355,0.2926984,0.08935674,0.2229202,240,240,-0.3886716,226.0239,5.770129,1.5029165,0.009746792,0.04679126,27,12,0.1352525,31,256,5367.495339,3.099571136,1731.69,16.36394,21,2443.783825,41.44016329,58.97139,16.88123,20,4573.788426,26.47504629,172.7585,15.61123,1.30742,1.270001,0.5172939,0.7527075,134.738523,-3.727068719,54.293771,40.28996695,0.99526495,16.36394
0.5,NGC_869,4.58381E+17,34.7465387,0.025804457,57.32184745,0.037312547,0.354071217,0.046754591,7.572972,-0.664139315,0.082169343,-0.875898983,0.101977619,0.2706213,-0.03804171,-0.1423781,-0.03435616,-0.1211647,-0.07055264,-0.2119039,0.3623033,0.02857829,0.2675917,263,263,-0.1269828,254.4651,10.9291,1.5529975,0.006901016,0.02820047,30,12,0.1046688,32,279,9620.33195,5.357673995,1795.617,15.73039,26,4777.631422,17.47024617,273.4725,16.15336,27,7143.181703,10.73007572,665.7159,15.12719,1.239127,1.026166,0.422966,0.6032,134.5659162,-3.559031819,54.28925122,40.53058565,1.0431378,15.73039
0.3,NGC_869,4.58379E+17,34.61888365,0.041948377,57.1957028,0.043021529,0.495581721,0.064515021,7.681649,-0.528325853,0.156209111,-1.241054351,0.11826735,0.3026376,-0.4792342,-0.372248,-0.09181096,-0.2101296,-0.1052092,-0.2426953,0.4071376,0.1117437,0.2241971,163,159,12.40885,489.1148,293.6444,1.6954746,0.010014598,-0.09682816,19,10,0.09273073,23,181,853506.2225,367.535323,2322.243,10.86035,18,547502.7831,1094.408123,500.2729,11.00542,18,463088.2399,610.6356548,758.3708,10.59776,1.184047,0.4076624,0.1450739,0.2625885,134.5425505,-3.700931234,54.13596037,40.44639799,1.0773276,10.86035
0.4,NGC_869,4.58365E+17,34.73136935,0.036827446,56.92834806,0.043187836,0.475861,0.057121342,8.330704,-0.930435613,0.149971914,-1.29886794,0.133888005,0.2577083,-0.1015533,0.378388,-0.1547899,-0.09895796,-0.2283166,-0.1377987,-0.09464395,0.1675296,0.2834151,223,222,-1.854783,180.0188,9.189463,1.525302,0.008226474,-0.04334754,25,10,0.1540339,29,242,8218.692144,4.625333925,1776.886,15.90136,28,3821.917438,26.15881388,146.1044,16.39569,29,6827.308416,25.28160214,270.0505,15.1763,1.295732,1.219389,0.4943266,0.7250624,134.6892011,-3.932897206,54.0579961,40.17865741,0.9492878,15.90136
