dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra_1,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,PMemb,Cluster,Separation
0.056498772,1.63572E+18,Gaia DR2 3326905203903326976,3.32691E+18,1557490143,2015.5,100.1843197,0.100896853,9.894263743,0.09975743,1.130544758,0.11981404,9.435829,-1.461096086,0.196492666,-3.836537243,0.160994052,0.15815346,-0.31657413,-0.38496977,0.1149546,-0.5368031,-0.011894251,-0.42123923,0.28909987,0.14983204,0.07142961,140,0,140,0,4.4449544,221.0741,0.342882137,2.811586886,31,FALSE,2.329535,1.197663054,0.024899895,0.0631769,16,10,0.18544945,0,16,FALSE,139,3168.543693,5.289076982,599.0731,16.936216,14,643.2523799,27.36874481,23.503174,18.330435,16,4418.795341,26.05114757,169.62,15.648661,1.5975944,0,2.6817741,1.3942184,1.2875557,NOT_AVAILABLE,202.9105899,2.145137696,100.3056516,-13.18141845,100001,3904.36,3227,4794.745,,,,,,,,Gaia DR2 3326905203903326976,,0.6,NGC_2264,2.37E-08
0.056500038,1.63572E+18,Gaia DR2 3326739766059353472,3.32674E+18,1389756099,2015.5,100.2895258,0.048035792,9.863868217,0.046530946,1.287526044,0.054312959,23.705688,-1.827300241,0.093664774,-4.060072857,0.084953665,-0.18420519,0.09793419,-0.20121756,0.26148877,-0.3480602,0.15482329,-0.35303172,0.22166517,0.14181739,-0.16136393,188,0,188,0,11.9982815,520.5492,0.341259535,13.38397675,31,FALSE,6.1204863,1.369017255,0.011694772,-0.056795873,21,11,0.09596397,0,21,FALSE,188,18943.27886,30.41701236,622.78564,14.994728,20,4726.810438,42.08442272,112.31734,16.164968,21,22779.65556,59.88552808,380.38666,13.8680525,1.4520435,0,2.296916,1.1702404,1.1266756,NOT_AVAILABLE,202.9850057,2.223475076,100.4140932,-13.20420811,100001,3636.5,3428,4009.95,200111,2.4747784,2.0352867,2.7849786,0.9649431,0.8765099,1.0533763,Gaia DR2 3326739766059353472,,1,NGC_2264,1.98E-08
0.057866366,1.63572E+18,Gaia DR2 3326929290079933184,3.32693E+18,15086422,2015.5,100.2321974,0.168243577,9.952109651,0.18033562,1.47544971,0.205765801,7.1705294,-1.620335273,0.323072842,-3.79048689,0.290312357,-0.20778933,-0.03853862,-0.27788985,0.36535457,-0.5268404,0.18980832,-0.41867125,0.226233,0.14257842,-0.21677385,144,0,143,1,3.2236764,197.93344,0.637610647,3.358963172,31,FALSE,0.7088761,1.20954343,0.042964966,-0.07656873,17,11,0.32069135,0,17,FALSE,143,1265.416122,4.096128763,308.92978,17.932783,12,276.9741691,19.30417303,14.347891,19.24529,15,1840.75758,19.07376054,96.507324,16.599428,1.6735457,0,2.6458626,1.3125076,1.333355,NOT_AVAILABLE,202.8806373,2.213507907,100.3496556,-13.12031006,,,,,,,,,,,,Gaia DR2 3326929290079933184,,0.7,NGC_2264,1.97E-08
0.061398149,1.63572E+18,Gaia DR2 3326741685908694528,3.32674E+18,1104826938,2015.5,100.2728616,0.148292544,9.948155426,0.156710754,1.613808212,0.179170214,9.007123,-1.143334548,0.279198213,-3.828479227,0.250763827,-0.23835814,-0.1344793,-0.3380652,0.40427247,-0.47353834,0.2197589,-0.45103332,0.28211075,0.09383039,-0.26790068,143,0,143,0,2.7983067,189.0811,0.408982461,1.526545901,31,FALSE,0.9743066,1.257268564,0.035626012,-0.09311065,16,11,0.28664362,0,16,FALSE,143,1461.52161,3.488796267,418.91858,17.776352,16,280.5335014,17.64614693,15.89772,19.231426,16,2217.275825,18.18168194,121.95109,16.397371,1.7090472,0,2.834055,1.4550743,1.3789806,NOT_AVAILABLE,202.9024546,2.24733933,100.3909681,-13.12134212,,,,,,,,,,,,Gaia DR2 3326741685908694528,,0.6,NGC_2264,1.77E-08
0.061743279,1.63572E+18,Gaia DR2 3326741415326788480,3.32674E+18,1524956130,2015.5,100.2889187,0.10412145,9.935566991,0.115090418,1.325393605,0.135517665,9.780228,-1.850915831,0.198490108,-4.220401775,0.175900064,-0.1904315,0.010542361,-0.21686544,0.3474055,-0.57264596,0.13620515,-0.38827157,0.24193439,0.15032661,-0.14537409,153,0,150,3,11.53768,442.18295,0.610566608,13.95761855,31,FALSE,1.7491727,1.264910485,0.02551597,-0.0565687,17,11,0.19144247,0,17,FALSE,150,5115.62441,15.84059514,322.94394,16.416119,11,878.2508165,41.10696977,21.36501,17.992342,14,9676.4394,82.39292694,117.4426,14.797631,2.0632262,0,3.1947107,1.5762234,1.6184874,NOT_AVAILABLE,202.9208882,2.255666589,100.4081076,-13.13274411,102001,4161.16,3275,4833.947,200111,0.80245876,0.59463143,1.2954748,0.17393936,0.13778456,0.21009417,Gaia DR2 3326741415326788480,,1,NGC_2264,7.45E-09
0.062759488,1.63572E+18,Gaia DR2 3326716160919101824,3.32672E+18,839077615,2015.5,100.2581033,0.106105962,9.834365673,0.103242419,1.346715026,0.118618402,11.35334,-1.782988588,0.20730062,-3.74102463,0.18680549,-0.19418384,0.016615195,-0.24838096,0.29203004,-0.33388448,0.19048294,-0.38501656,0.2410481,0.13167848,-0.1988245,182,0,182,0,4.402979,272.54785,0.519189169,4.706765834,31,FALSE,1.2798338,1.324712787,0.026992436,-0.072652094,21,11,0.20393896,0,21,FALSE,172,2136.400353,5.519171485,387.08716,17.364159,19,513.5795592,12.74485839,40.297,18.57487,20,2824.31857,31.48197056,89.71226,16.134636,1.5623935,0,2.4402332,1.2107105,1.2295227,NOT_AVAILABLE,202.9971322,2.182462284,100.3845841,-13.2358884,,,,,,,,,,,,Gaia DR2 3326716160919101824,,0.9,NGC_2264,1.45E-08
0.062981043,1.63572E+18,Gaia DR2 3326740006577518848,3.32674E+18,247139738,2015.5,100.303423,0.032361978,9.878714956,0.032029867,1.309117425,0.035986231,36.378284,-1.716130118,0.060407861,-3.818737622,0.054906937,-0.33240762,0.17921099,-0.25168812,0.33963302,-0.38486758,0.19111338,-0.43617478,0.24625383,0.12094106,-0.20760229,171,0,169,2,-3.3785195,109.59618,0,0,31,FALSE,21.024837,1.445872499,0.00807207,-0.12230111,19,11,0.06926899,0,19,FALSE,171,17130.0665,98.94444375,173.12813,15.103968,19,6168.718562,204.9674602,30.096087,15.875901,18,16508.00226,243.5282808,67.7868,14.217684,1.3237964,0,1.6582174,0.77193356,0.8862839,NOT_AVAILABLE,202.978039,2.242433511,100.4270049,-13.18840115,100001,4256,4174,4338,200111,1.3847126,1.3328577,1.4396535,0.5667878,0.53035533,0.6032202,Gaia DR2 3326740006577518848,,1,NGC_2264,1.20E-08
0.063051836,1.63572E+18,Gaia DR2 3326741239231756416,3.32674E+18,1311216831,2015.5,100.301768,0.128040935,9.916685536,0.130256832,1.514939277,0.14556101,10.40759,-2.85406384,0.246057415,-3.676578044,0.221914013,-0.2785929,0.08023447,-0.19510922,0.37593636,-0.44705513,0.24969335,-0.3602419,0.16581658,0.096070096,-0.2195233,162,0,162,0,3.2234094,220.48877,0.499669848,3.048514445,31,FALSE,1.0569965,1.302109807,0.030657025,-0.08801193,18,11,0.24454883,0,18,FALSE,161,1679.280569,3.605087379,465.80856,17.625557,15,398.0842561,10.25108436,38.83338,18.85145,14,2216.714694,10.08585271,219.78456,16.397646,1.5570947,0,2.453804,1.225893,1.227911,NOT_AVAILABLE,202.9434825,2.258311572,100.4224857,-13.15065118,,,,,,,,,,,,Gaia DR2 3326741239231756416,,0.6,NGC_2264,3.16E-09
0.063153278,1.63572E+18,Gaia DR2 3326905208200246016,3.32691E+18,32188614,2015.5,100.1775795,0.039287807,9.896572748,0.039054017,1.433708816,0.045545507,31.4786,-1.945890713,0.076931723,-3.459631684,0.068958884,-0.065705545,-0.12871484,-0.22210857,0.28947964,-0.39913023,0.18735166,-0.3470417,0.20945601,0.08165487,-0.08986232,156,0,154,2,-1.8666946,118.46998,0,0,31,FALSE,13.617139,1.435396927,0.010525578,-0.028434854,18,11,0.07930459,0,18,FALSE,153,11379.41899,9.875338462,1152.3068,15.548065,16,4068.020556,50.01615575,81.33413,16.32793,16,11094.47883,19.17846173,578.4864,14.649153,1.3324493,0,1.6787777,0.77986526,0.89891243,NOT_AVAILABLE,202.9055,2.140285016,100.2986786,-13.17959496,100001,4196,4016.7,4417.873,200111,1.0774602,0.97195405,1.1757998,0.32421947,0.30125624,0.3471827,Gaia DR2 3326905208200246016,,0.7,NGC_2264,1.33E-08
0.064713505,1.63572E+18,Gaia DR2 3326929118281225600,3.32693E+18,1028921499,2015.5,100.2088957,0.064430229,9.951087397,0.064369935,1.393474733,0.075307284,18.50385,-1.749109535,0.125639698,-3.603036485,0.111227305,0.02641424,-0.08398402,-0.14621243,0.26879138,-0.43463424,0.17886181,-0.3028982,0.1916282,0.13768306,-0.056935653,158,0,156,2,0.5515514,160.095,0.166875775,0.962809192,31,FALSE,4.240209,1.310923522,0.016610943,0.050469447,18,11,0.11901368,0,18,FALSE,157,4459.18169,11.11733519,401.10165,16.565228,13,1100.053503,48.84083939,22.523232,17.747854,14,5568.938023,30.68241786,181.50258,15.397489,1.495564,0,2.3503656,1.1826267,1.1677389,NOT_AVAILABLE,202.8710616,2.19262161,100.3262273,-13.12299296,100001,3468,3414.5,4173.94,200111,1.3004216,0.89773875,1.3414922,0.22038369,0.19539276,0.24537462,Gaia DR2 3326929118281225600,,1,NGC_2264,1.72E-08
0.064911689,1.63572E+18,Gaia DR2 3326717329150212352,3.32672E+18,1623823666,2015.5,100.1877709,0.068609136,9.857660669,0.068387284,1.170595096,0.079683058,14.6906395,-1.671358136,0.131879807,-3.679174278,0.115374991,-0.09245324,-0.17129752,-0.28474402,0.31811452,-0.40759432,0.1915739,-0.4003017,0.2625233,0.07862144,-0.1283606,158,0,157,1,0.23705137,155.49289,0.065113959,0.129120566,31,FALSE,4.055693,1.344807701,0.019003445,-0.0410921,18,11,0.13013478,0,18,FALSE,156,3852.897906,5.17631215,744.3326,16.723896,17,1204.382087,24.55930882,49.039738,17.649477,16,4545.024017,15.20579703,298.90076,15.618079,1.492229,0,2.0313978,0.925581,1.1058168,NOT_AVAILABLE,202.9447299,2.13144716,100.3118513,-13.21768019,102001,3799.7598,3617,4160.79,200111,1.0620463,0.88573563,1.1720839,0.21183911,0.181724,0.24195422,Gaia DR2 3326717329150212352,,0.8,NGC_2264,1.68E-08
0.066164909,1.63572E+18,Gaia DR2 3326928950779456640,3.32693E+18,311719811,2015.5,100.1803849,0.15080302,9.92208388,0.148587846,1.473978957,0.173927219,8.474689,-1.515254284,0.286180828,-3.597105374,0.246984327,0.10690777,-0.044788495,-0.116186656,0.26000378,-0.41854763,0.17028292,-0.28689355,0.22576839,0.17810468,-0.022245495,149,0,148,1,2.4445915,187.65358,0.511788321,2.152433836,31,FALSE,0.8002825,1.237807793,0.03776746,0.084821,17,10,0.25809333,0,17,FALSE,148,1253.508402,2.322652062,539.6884,17.943048,13,308.7810921,8.611170335,35.858204,19.127262,16,1748.296642,9.954262127,175.63297,16.655382,1.6410562,0,2.47188,1.1842136,1.2876663,NOT_AVAILABLE,202.8840512,2.154393591,100.2996178,-13.15395088,,,,,,,,,,,,Gaia DR2 3326928950779456640,,0.8,NGC_2264,1.57E-08
0.066791432,1.63572E+18,Gaia DR2 3326741346606643840,3.32674E+18,1316120209,2015.5,100.3049139,0.102039819,9.919068576,0.102431842,1.20227139,0.114970643,10.457203,-2.693117921,0.226110128,-3.232515681,0.246317712,-0.28828743,0.12702292,-0.06407793,0.15041652,-0.32706997,0.10221822,-0.124098234,0.03409773,0.17731626,-0.44689193,116,0,116,0,15.97653,557.8009,0.638719403,24.1754888,31,FALSE,1.9634887,1.335253206,0.024876887,-0.1636348,13,9,0.25630352,0,16,FALSE,118,9703.549982,26.64239754,364.2146,15.721039,0,,,,,0,,,,,,2,,,,NOT_AVAILABLE,202.9427757,2.262156451,100.4254807,-13.1480481,,,,,,,,,,,,Gaia DR2 3326741346606643840,,0.3,NGC_2264,1.04E-08
0.068869629,1.63572E+18,Gaia DR2 3326905272623980288,3.32691E+18,33775774,2015.5,100.172334,0.028992125,9.903836171,0.028918113,1.286454328,0.033820206,38.03804,-1.796300771,0.054935834,-3.780143154,0.049961755,-0.03135763,-0.30834064,-0.41271672,0.30416507,-0.40135422,0.16142555,-0.4609344,0.36485335,0.108026795,-0.17424229,123,0,123,0,-3.2418215,74.384705,0,0,31,FALSE,102.64056,1.521218197,0.00740417,-0.003421155,14,10,0.0638166,0,15,FALSE,124,78961.14841,121.414776,650.34216,13.444832,14,36080.14729,226.1411362,159.54703,13.958218,13,63546.15847,301.4326898,210.81377,12.754197,1.261713,0,1.2040205,0.5133858,0.6906347,NOT_AVAILABLE,202.8966722,2.139004969,100.2928469,-13.17272341,100001,4886,4825,4993.18,200111,2.0399008,1.9532665,2.0918057,2.136617,2.0040126,2.2692213,Gaia DR2 3326905272623980288,,1,NGC_2264,1.83E-08
0.069047999,1.63572E+18,Gaia DR2 3326928946483975424,3.32693E+18,616317580,2015.5,100.1769228,0.121160503,9.921456908,0.120873508,1.454892466,0.141792912,10.260685,-1.618457809,0.234559819,-4.062212935,0.20415279,0.038654607,-0.08073687,-0.16770343,0.25762838,-0.44134828,0.15703441,-0.32572946,0.2190257,0.15276864,-0.04415733,155,0,154,1,2.8497348,202.98627,0.414882433,2.065227259,31,FALSE,1.1868503,1.285838457,0.0310414,0.043587193,18,11,0.21425559,0,18,FALSE,153,1691.775366,2.814025943,601.194,17.61751,14,417.968231,14.97297272,27.914846,18.79853,15,2184.009753,12.8823864,169.53456,16.413784,1.5380162,0,2.3847466,1.1810207,1.2037258,NOT_AVAILABLE,202.8830509,2.151073331,100.2961713,-13.15482241,,,,,,,,,,,,Gaia DR2 3326928946483975424,,1,NGC_2264,2.03E-08
0.069580511,1.63572E+18,Gaia DR2 3326739800419090176,3.32674E+18,1141875842,2015.5,100.3054458,0.057935546,9.865109635,0.05624441,1.378443567,0.061604311,22.375765,-1.720181665,0.11337185,-3.737772234,0.105352078,-0.3178216,0.14373992,-0.35202372,0.25620514,-0.37697062,0.15505853,-0.41487584,0.17140569,0.122682825,-0.2586347,153,0,153,0,0.34918663,153.40547,0,0,31,FALSE,5.9434237,1.360942091,0.014056601,-0.12934381,17,11,0.121085815,0,17,FALSE,153,5436.384526,21.08851448,257.78888,16.35009,14,1618.243914,28.94124809,55.914795,17.328777,16,6096.346744,63.56441556,95.90817,15.299246,1.4190664,0,2.0295315,0.9786873,1.0508442,NOT_AVAILABLE,202.9910642,2.237997435,100.4300675,-13.20182445,100001,3722,3653,4041.515,200111,1.1468363,0.97267056,1.1905696,0.22740656,0.2056486,0.24916452,Gaia DR2 3326739800419090176,,0.9,NGC_2264,1.78E-08
0.069635651,1.63572E+18,Gaia DR2 3326716122264063232,3.32672E+18,759800177,2015.5,100.2494457,0.099623516,9.825787396,0.096389784,1.283811239,0.111512211,11.512741,-1.346270649,0.196213389,-3.685865097,0.178530785,-0.17702055,0.048209004,-0.2124701,0.27106398,-0.33712518,0.17867783,-0.35670117,0.21567029,0.15520185,-0.20563874,185,0,185,0,4.519244,279.18878,0.465167637,3.78119487,31,FALSE,1.3905513,1.310049787,0.025824748,-0.060805224,21,11,0.1929146,0,21,FALSE,185,2153.108453,3.466334726,621.14844,17.355701,18,617.069671,14.59249944,42.28677,18.375553,19,2710.470551,10.69264687,253.48921,16.179308,1.5454587,0,2.1962452,1.0198517,1.1763935,NOT_AVAILABLE,203.0008727,2.170956494,100.376485,-13.24506447,,,,,,,,,,,,Gaia DR2 3326716122264063232,,0.7,NGC_2264,1.79E-08
0.070364089,1.63572E+18,Gaia DR2 3326905173840508416,3.32691E+18,711190802,2015.5,100.1714056,0.032415172,9.882347468,0.031967011,1.336888911,0.036803046,36.325497,-1.413277582,0.06360467,-3.766711397,0.054413278,-0.07794946,-0.14022674,-0.3011969,0.27607,-0.39354277,0.15966623,-0.40680978,0.22613041,0.03802415,-0.026854778,155,0,153,2,-1.0853442,129.49052,0,0,31,FALSE,26.276114,1.419839104,0.008636516,-0.008458483,18,11,0.0673144,0,18,FALSE,151,20550.38303,199.5302273,102.993835,14.906316,15,7108.617222,177.9826821,39.939938,15.721926,17,20268.05931,434.1735975,46.681927,13.994889,1.3321736,0,1.7270365,0.81560993,0.91142654,NOT_AVAILABLE,202.9153844,2.12837772,100.2935025,-13.19422209,100001,4156.893,3948.55,4398.4775,200111,1.5997717,1.4288642,1.7730478,0.68847185,0.6440305,0.7329132,Gaia DR2 3326905173840508416,,1,NGC_2264,2.03E-08
0.072598426,1.63572E+18,Gaia DR2 3326716328422492800,3.32672E+18,1550611925,2015.5,100.2395836,0.131182606,9.822430588,0.126605413,1.194262924,0.146143707,8.17184,-1.283634471,0.252204287,-3.414498329,0.225772031,-0.22340813,0.06780975,-0.21436292,0.32025152,-0.25685778,0.2312336,-0.37228546,0.27457112,0.12491168,-0.22981277,167,0,167,0,17.34849,716.09674,0.920869104,26.19530332,31,FALSE,0.899631,1.273090948,0.033731769,-0.077862576,19,11,0.24920644,0,19,FALSE,166,3885.354289,6.237961626,622.8564,16.714788,16,842.0304477,11.26085106,74.775024,18.038069,18,5313.16012,23.30227804,228.01033,15.448538,1.5842031,0,2.589531,1.3232803,1.2662506,NOT_AVAILABLE,202.9994217,2.160778294,100.3667789,-13.24911865,102001,3790.4675,3300,4486.7065,200111,1.0538411,0.75215155,1.3903778,0.20654565,0.15527986,0.25781143,Gaia DR2 3326716328422492800,,0.4,NGC_2264,1.67E-08
0.073181676,1.63572E+18,Gaia DR2 3326741342310109056,3.32674E+18,211106890,2015.5,100.3075343,0.038469967,9.928846173,0.037300089,1.449917465,0.042627116,34.01397,-1.993718073,0.071342411,-4.625936401,0.063016371,-0.28708842,0.21344523,-0.17080797,0.37798405,-0.39036515,0.24479812,-0.38119578,0.19606118,0.059618276,-0.07405534,152,152,152,0,3.2720115,209.6974,0,0,31,TRUE,336.71783,1.607767526,0.009159343,-0.06545483,17,11,0.047775652,0,17,FALSE,152,249926.7781,158.5205277,1576.6208,12.193833,17,134394.0588,674.2812284,199.31454,12.530438,16,166287.2647,306.0109339,543.403,11.709772,1.2030777,0,0.8206663,0.33660507,0.48406124,NOT_AVAILABLE,202.9352477,2.268915232,100.4273905,-13.13810801,100001,5824,5785,5895.3335,200111,2.1253636,2.0742412,2.1541169,4.6821647,4.484602,4.8797274,Gaia DR2 3326741342310109056,,0.3,NGC_2264,1.64E-08
0.073324326,1.63572E+18,Gaia DR2 3326739559900928000,3.32674E+18,173992217,2015.5,100.2803608,0.086333855,9.832364909,0.083723698,1.412956322,0.098766726,14.305995,-1.153925088,0.18232401,-3.936114476,0.181309439,-0.20619656,0.03740369,-0.1400454,0.16419524,-0.3307238,0.1149666,-0.24392836,0.11404309,0.23299216,-0.3629679,168,0,168,0,7.1685925,328.64896,0.465988135,5.914443549,31,FALSE,1.9121513,1.248933775,0.02273313,-0.12465422,19,11,0.19360106,0,19,FALSE,168,3360.204858,4.991344094,673.2064,16.872452,15,547.4058946,7.360277947,74.37299,18.505615,16,4788.32814,21.22303806,225.61935,15.5614605,1.5879192,0,2.9441547,1.6331635,1.3109913,NOT_AVAILABLE,203.008932,2.201061262,100.4072031,-13.23628624,100001,4620.34,4138.473,4803.65,,,,,,,,Gaia DR2 3326739559900928000,,1,NGC_2264,1.49E-08
0.073517519,1.63572E+18,Gaia DR2 3326929363096305408,3.32693E+18,558174805,2015.5,100.2636671,0.045590826,9.965250978,0.047096159,1.431768739,0.052226271,27.414722,-1.775613432,0.087145028,-3.422873748,0.075138795,-0.2737732,-0.024304438,-0.38118052,0.34918812,-0.45356414,0.18747988,-0.47301453,0.22183281,0.038606796,-0.11580847,133,9,132,1,-0.017234134,126.06099,0,0,31,FALSE,17.309118,1.418552273,0.01102741,-0.056051772,15,11,0.08741874,0,15,FALSE,133,14356.92753,43.37954891,330.96072,15.2957115,15,4877.373307,62.65099496,77.84989,16.130922,15,14400.22735,170.685809,84.36687,14.365996,1.3427386,0,1.764926,0.8352108,0.92971516,NOT_AVAILABLE,202.8830954,2.247084469,100.3804164,-13.10495126,100001,4045,3928.94,4264.5366,200111,1.364428,1.2275635,1.4462284,0.44902453,0.41480926,0.4832398,Gaia DR2 3326929363096305408,,0.8,NGC_2264,1.64E-08
0.073756288,1.63572E+18,Gaia DR2 3326717393574755328,3.32672E+18,392901131,2015.5,100.1742833,0.060653464,9.862857799,0.058836197,1.462978428,0.064870355,22.552341,-1.654275526,0.11851418,-3.908906384,0.102094965,-0.17770122,-0.17980874,-0.3511792,0.37694213,-0.35597533,0.27534127,-0.42373967,0.17183428,-0.04572573,-0.1126476,140,0,140,0,5.0404744,234.94972,0.232918267,3.444499803,31,FALSE,6.8226347,1.326668879,0.01591049,-6.89E-04,16,11,0.120338015,0,16,FALSE,140,9359.926447,51.95934586,180.13942,15.760184,7,3162.711444,365.8199765,8.64554,16.60124,7,13092.61574,399.7773214,32.74977,14.469354,1.7366939,0,2.1318865,0.84105587,1.2908306,NOT_AVAILABLE,202.9340304,2.121998934,100.2978515,-13.21345636,102001,3977.3901,3620.6667,4425.525,200111,1.1383401,0.9194727,1.3736981,0.29216725,0.26456103,0.31977347,Gaia DR2 3326717393574755328,,1,NGC_2264,1.66E-08
0.073833568,1.63572E+18,Gaia DR2 3326929500535262464,3.32693E+18,1169676015,2015.5,100.2236202,0.071519743,9.966661748,0.077211073,1.446359256,0.090409536,15.997862,-1.454188804,0.135377434,-3.648983722,0.120221593,-0.15020056,0.032431796,-0.1682643,0.36493134,-0.52954054,0.1802387,-0.35225555,0.23096272,0.13220476,-0.11618712,142,0,142,0,4.3394666,221.1975,0.283018016,3.262726191,31,FALSE,4.0138783,1.354130741,0.017925682,-0.018820522,16,11,0.13147126,0,16,FALSE,142,5540.28876,21.78906954,254.26918,16.329535,15,1597.891891,34.54501303,46.255356,17.34252,14,6231.203499,75.89822562,82.099464,15.27549,1.4131205,0,2.06703,1.0129852,1.0540447,NOT_AVAILABLE,202.8638209,2.212634964,100.3399206,-13.10640895,100001,3635,3597.3333,3769,200111,1.1930215,1.109698,1.218136,0.22387671,0.19489346,0.25285995,Gaia DR2 3326929500535262464,,1,NGC_2264,1.09E-09
0.074303815,1.63572E+18,Gaia DR2 3326716229638584832,3.32672E+18,1448720446,2015.5,100.2260894,0.039352018,9.82229842,0.03721845,1.318893888,0.040981208,32.182896,-1.506674882,0.077363522,-3.77464837,0.066978298,-0.19129053,-0.005666145,-0.40382665,0.2177613,-0.2638973,0.13919163,-0.47578603,0.23514223,0.047492303,-0.097643524,165,0,162,3,1.068246,175.97998,0.007192362,0.003834216,31,FALSE,13.363505,1.380594334,0.00984291,-0.064548805,19,11,0.08240996,0,19,FALSE,165,11329.84841,44.47738093,254.73282,15.552806,18,3805.545955,77.62265324,49.02623,16.400345,17,12410.00605,118.3024507,104.900665,14.52749,1.4312241,0,1.8728552,0.84753895,1.0253162,NOT_AVAILABLE,202.9934642,2.148888386,100.3531648,-13.25021575,102001,4102.5,3894.97,4447.84,200111,1.2563126,1.0688004,1.3937557,0.4027954,0.37433463,0.43125618,Gaia DR2 3326716229638584832,,1,NGC_2264,1.28E-08
0.07498046,1.63572E+18,Gaia DR2 3326929118281227008,3.32693E+18,1090878586,2015.5,100.2050368,0.061813117,9.960728263,0.062005535,1.406980128,0.072673445,19.360306,-1.594949176,0.119789684,-3.557868147,0.103984051,0.014108791,-0.043867547,-0.16400819,0.2685844,-0.44269148,0.15603635,-0.32513914,0.21815194,0.1340037,-0.019704107,157,0,157,0,2.489995,198.88052,0.204367532,1.807501839,31,FALSE,4.7023926,1.349546673,0.015591304,0.053883698,18,11,0.11289641,0,18,FALSE,157,5409.336192,29.8148177,181.43114,16.355505,18,1460.556026,54.67519476,26.713322,17.440092,18,6631.945626,107.8946229,61.466877,15.207818,1.4960248,0,2.232274,1.0845871,1.147687,NOT_AVAILABLE,202.8607413,2.193641805,100.3216183,-13.11365247,102001,3620.6667,3482,4026.55,200111,1.2278067,0.9927523,1.327546,0.23340434,0.20800394,0.25880474,Gaia DR2 3326929118281227008,,0.9,NGC_2264,1.86E-08
0.075209312,1.63572E+18,Gaia DR2 3326717294790475008,3.32672E+18,97632818,2015.5,100.1806208,0.032811376,9.849840399,0.034704604,1.449585855,0.03819298,37.95425,-1.554275158,0.061064625,-3.676108231,0.05449657,-0.31087258,-0.03344525,-0.34653592,0.42372614,-0.437222,0.23268747,-0.48548988,0.26801586,0.044188436,-0.18880025,143,0,142,1,-3.420992,87.321625,0,0,31,FALSE,36.117653,1.432643497,0.00912147,-0.09805625,16,11,0.07059154,0,16,FALSE,143,28179.37009,86.18852266,326.95038,14.563538,13,10575.952,145.3801914,72.74686,15.290589,15,26184.30749,195.4266575,133.98534,13.716817,1.3045096,0,1.5737724,0.72705173,0.8467207,NOT_AVAILABLE,202.9484725,2.121608705,100.3052141,-13.22598898,100001,4323.0195,4187.6035,4457.75,200111,1.5285532,1.437552,1.6290104,0.73519856,0.69056934,0.7798278,Gaia DR2 3326717294790475008,,1,NGC_2264,1.26E-08
0.076741883,1.63572E+18,Gaia DR2 3326716126559368064,3.32672E+18,158976031,2015.5,100.2459952,0.056623729,9.818376703,0.053093104,1.334890898,0.061447566,21.724064,-1.467870017,0.111854995,-3.620374592,0.097774343,-0.1408868,0.1168886,-0.29489005,0.17650688,-0.34350663,0.093932666,-0.38242322,0.17255995,0.11377137,-0.07668554,176,0,176,0,2.0363338,210.72328,0.192815039,1.637946239,31,TRUE,4.9316006,1.344480373,0.014107865,-0.038621895,20,11,0.109098196,0,20,FALSE,176,5482.393164,9.029116821,607.1904,16.34094,18,1569.017567,37.28390651,42.08297,17.362318,17,6457.754296,13.82049028,467.25943,15.236716,1.4641,1,2.1256018,1.0213776,1.1042242,NOT_AVAILABLE,203.0059174,2.164548197,100.3735548,-13.25270274,100002,3827.2,3554,4198.01,200111,1.0849108,0.9017153,1.2581183,0.2275136,0.20510128,0.24992591,Gaia DR2 3326716126559368064,,0.9,NGC_2264,1.53E-08
