RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA,pmDE,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA.icrs,_DE.icrs
35.50420235616,57.23917816333,458455602440991232,134.9800845567,-3.4984725302,0.3519,-0.509,-1.005,237,15.232719,1.011856,0.8,NGC_884,35.50420640605,57.23918249041
35.5399572295,57.10921688331,458407601884444928,135.043059917,-3.6138630314,0.4238,-0.564,-1.224,169,12.751122,0.468418,0.5,NGC_884,35.53996170125,57.10922215331
35.55465117485,57.15611627925,458408185999939456,135.0343995593,-3.5670823114,0.4659,-0.566,-0.617,264,14.265656,0.800444,0.3,NGC_884,35.55465566814,57.15611893578
35.51843089987,57.11151869006,458407636244183424,135.0312681645,-3.6157190772,0.4698,-0.591,-0.661,247,16.069029,1.176302,0.2,NGC_884,35.51843558598,57.11152153603
35.41799798262,57.21566713008,458455877318744448,134.9442364782,-3.5365507388,0.4542,-0.534,-1.21,246,16.48768,1.247673,0.6,NGC_884,35.41800222871,57.2156723398
35.52106016022,57.23101574127,458455529415562240,134.991477426,-3.5030053819,0.3399,-0.856,-1.426,261,13.801846,0.675348,0.8,NGC_884,35.52106696952,57.23102188099
36.03111333515,57.16956465551,458410762980247936,135.2724415709,-3.4647044656,0.3346,-0.279,-1.21,280,13.797841,0.813415,0.1,NGC_884,36.03111555085,57.16956986523
35.87761556437,57.38339305799,458440312356335872,135.1196587177,-3.2933962821,0.3998,-0.43,-0.93,269,16.255491,1.298824,0.8,NGC_884,35.87761899913,57.38339706216
35.60057368413,57.11983204686,458407464445791232,135.07035951,-3.592565522,0.3989,-0.547,-1.494,257,16.200657,1.17766,0.2,NGC_884,35.60057802233,57.11983847936
35.70047026777,57.14987422588,458413065082774656,135.1109342422,-3.5456469452,0.4327,-0.913,-1.118,241,15.545964,1.144734,0.7,NGC_884,35.70047751456,57.14987903949
35.9229203452,57.08728591127,458409010633691136,135.2461901624,-3.5623342819,0.404,-0.048,-0.479,274,16.48575,1.613374,0.2,NGC_884,35.92292072555,57.08728797363
35.45696017143,57.21318284197,458455842959003648,134.9649493429,-3.531661961,0.4085,-0.615,-1.048,265,14.515915,0.728646,0.8,NGC_884,35.45696506126,57.21318735419
35.66798856046,57.206767727,458414095874872064,135.0746675428,-3.4983549847,0.3521,-0.557,-1.253,290,17.032291,1.595089,0.6,NGC_884,35.66799298837,57.20677312186
35.34383346251,57.0964927539,458453609576076928,134.9471438255,-3.662296601,0.3729,-0.591,-1.178,278,15.370295,0.83881,0.6,NGC_884,35.34383814672,57.09649782584
35.39118256026,57.22195654685,458456083477170304,134.9284122371,-3.5356039951,0.3205,-0.512,-0.975,283,15.275401,0.794762,0.6,NGC_884,35.39118663211,57.22196074477
35.59376474718,57.31445969759,458462096431516416,134.9996910647,-3.411132004,0.4078,-0.734,-0.908,267,15.887954,1.151991,0.6,NGC_884,35.59377059924,57.31446360703
35.80959218869,57.18887740901,458413374320368256,135.1529703518,-3.48854251,0.2831,-0.657,-1.055,245,16.224628,1.334417,0.6,NGC_884,35.80959740903,57.18888195137
35.50063208077,57.32486421592,458462680546845440,134.9488025624,-3.4186551021,0.3867,-0.485,-0.969,290,13.589435,0.760422,0.8,NGC_884,35.50063594869,57.324868388
35.75652975614,57.1400947808,458412824564610816,135.1429129799,-3.5442812031,0.4167,-0.397,-1.165,274,16.78063,1.377949,0.3,NGC_884,35.75653290643,57.14009979677
35.62437263704,57.20800570708,458414164594352000,135.0520286653,-3.5053508862,0.4611,-0.781,-1.072,299,9.435479,0.472851,0.6,NGC_884,35.62437884586,57.20801032264
35.69297046315,57.147436525,458413065082778752,135.1079552262,-3.549341986,0.3235,-0.597,-1.207,268,16.750494,1.35436,0.4,NGC_884,35.69297520143,57.14744172181
35.80409699693,57.18911691439,458413374320368640,135.1500897951,-3.4893530955,0.4846,-0.645,-0.938,251,16.761518,1.380222,0.5,NGC_884,35.80410212195,57.189120953
35.42514181967,57.2198598087,458455911678476416,134.946440845,-3.5312877254,0.4535,-0.77,-1.073,242,15.857543,1.032393,0.9,NGC_884,35.42514794301,57.21986442856
35.70744696951,57.08148149275,458406772947761280,135.1382183833,-3.6084990582,0.3433,-1.437,-0.736,278,17.03742,1.028765,0.1,NGC_884,35.70745835442,57.08148466164
35.53175730181,57.3269392518,458462886705497472,134.9638978967,-3.4109353515,0.3805,-0.801,-1.21,285,15.789186,1.077905,0.7,NGC_884,35.53176369022,57.32694446152
35.82542525122,57.35565985099,458416844653861888,135.1029070934,-3.329193236,0.3844,-0.56,-1.054,272,15.03147,1.066375,0.9,NGC_884,35.82542972102,57.35566438905
35.98870346396,57.11346462885,458409113712868992,135.2705537566,-3.5253108111,0.4616,-0.508,-1.081,286,16.514778,1.297689,0.5,NGC_884,35.98870749216,57.11346928316
35.65126661452,57.22273803506,458414302033289216,135.0606261798,-3.4864969994,0.4265,-0.717,-0.999,263,15.338445,0.880339,0.8,NGC_884,35.65127231683,57.22274233631
35.56900673297,57.16096947997,458408185999930368,135.0400499365,-3.5598462703,0.3822,-0.749,-1.044,273,15.830495,1.093518,0.6,NGC_884,35.56901267982,57.16097397497
35.61544839055,57.22556426709,458414267673552640,135.0414163597,-3.490537014,0.3716,-0.667,-1.132,285,14.975913,1.024557,0.8,NGC_884,35.61545369561,57.22556914098
35.56324585935,57.16133872398,458408185999931008,135.0369838268,-3.5605749043,0.4312,-0.495,-1.237,263,12.274389,0.522985,0.6,NGC_884,35.56324978955,57.16134404995
35.39066983704,57.06545120523,458452578783931008,134.9817364599,-3.6827834646,0.3896,-0.604,-1.227,288,12.996084,0.639902,0.6,NGC_884,35.39067462028,57.06545648815
35.84327317943,57.36525573982,458416879013598592,135.1086022914,-3.3168473557,0.395,-0.205,-1.301,246,16.81136,1.406967,0.1,NGC_884,35.84327481612,57.36526134135
35.53216358638,57.30666063506,458462508748380800,134.9710858732,-3.4299034125,0.3603,-0.667,-1.04,292,14.648337,0.994637,0.8,NGC_884,35.53216890314,57.30666511284
35.6264898573,57.06425488294,458406498066869760,135.1028094038,-3.6398757915,0.3831,-0.242,-0.742,280,12.477636,0.478572,0.4,NGC_884,35.6264917737,57.06425807766
35.67937437024,57.15784857538,458413129496586112,135.0974139617,-3.5421238381,0.3144,-0.583,-0.433,259,16.397404,0.969534,0.1,NGC_884,35.6793789987,57.15785043969
35.85646445021,57.19820120812,458410556821809792,135.1735716473,-3.4709636485,0.4622,-0.587,-1.139,251,17.656315,1.640703,0.3,NGC_884,35.85646911552,57.19820611215
35.43614997043,57.17340835259,458454949605832320,134.9679843785,-3.5728925545,0.292,-0.55,-1.879,247,14.625914,1.215403,0.1,NGC_884,35.43615433875,57.17341644273
35.36303048767,57.18163069508,458454468569494912,134.9278494848,-3.5787132174,0.3639,-0.812,-1.011,298,16.024216,1.608716,0.6,NGC_884,35.36303693833,57.181635048
35.39559331768,57.07232697929,458452574478974208,134.9819022418,-3.675406959,0.4085,-0.512,-1.187,288,16.56608,1.352556,0.5,NGC_884,35.3955973731,57.07233208998
35.68800098901,57.12211616388,458407155207808512,135.1141978447,-3.5740315244,0.4724,-0.304,-0.841,254,15.847104,1.041885,0.6,NGC_884,35.68800340015,57.12211978485
35.93410513765,57.18605414745,458411725052916864,135.2173139646,-3.4676701373,0.3508,-0.496,-1.506,280,11.76155,0.533758,0.2,NGC_884,35.93410907842,57.18606063162
35.59679486719,57.16823056779,458408254719394176,135.0517167224,-3.5478395338,0.4318,-0.555,-0.996,282,14.078014,0.661472,0.8,NGC_884,35.5967992746,57.16823485612
35.67683917363,57.1575705532,458413133802244608,135.0962177365,-3.5428601671,0.3786,-0.352,-0.646,264,16.74493,,0.2,NGC_884,35.67684196815,57.15757333459
35.51724494632,57.10832786458,458407636244188672,135.0317605079,-3.6189369453,0.4352,-1.182,-1.179,266,14.481612,0.623712,0.1,NGC_884,35.51725431773,57.10833294083
35.83259618868,57.19826619629,458413477399573120,135.1614054586,-3.4754046754,0.3438,-0.275,-1.009,262,16.205866,1.29109,0.2,NGC_884,35.83259837431,57.1982705406
35.42667165802,57.17695914063,458455705520075392,134.9619296618,-3.5713148562,0.2917,-0.973,-1.104,226,17.226274,1.205994,0.3,NGC_884,35.42667938671,57.17696389396
35.36846053827,57.14288414268,458454056252651264,134.9438746741,-3.6141274696,0.3528,-0.716,-1.176,272,12.748027,0.551437,0.7,NGC_884,35.36846622033,57.14288920601
36.01565023401,57.17628345184,458410831699719936,135.2622162838,-3.4613524944,0.3696,-0.504,-1.013,294,14.095505,0.646915,0.6,NGC_884,36.01565423729,57.17628781337
35.65742385548,57.21775999562,458414302033293568,135.0654832179,-3.490016981,0.469,-0.406,-0.711,282,16.827385,1.586839,0.5,NGC_884,35.65742708397,57.21776305687
35.49715858971,57.05292477255,458405746458649856,135.040551322,-3.6747195408,0.3644,-0.676,-0.996,299,16.591118,1.26995,0.4,NGC_884,35.49716394133,57.05292906088
35.64399674389,57.16326414177,458408014201226496,135.0775015604,-3.5436717396,0.4056,-0.728,-1.139,248,15.353768,0.902433,0.9,NGC_884,35.64400252436,57.1632690458
35.66100596962,57.21553815139,458414302033294848,135.0680758512,-3.4914318151,0.4543,-0.554,-1.33,171,16.701483,,0.1,NGC_884,35.66101037473,57.21554387778
35.85623457506,57.13886237172,458410110145267712,135.1941639247,-3.5266291717,0.4116,-0.543,-0.887,250,12.940776,0.589014,0.6,NGC_884,35.85623888375,57.13886619075
35.8289202983,57.19715360386,458413477399574144,135.1599229567,-3.4771406876,0.4372,-0.671,-1.131,249,15.259451,0.89008,0.4,NGC_884,35.82892563107,57.19715847344
35.64777462525,57.16190050396,458408014201226880,135.0798996202,-3.5442440001,0.4256,-0.586,-1.076,270,13.563216,0.635941,0.8,NGC_884,35.64777927804,57.16190513674
35.57028908641,57.17019770868,458408220359657344,135.0375209659,-3.5509427562,0.4568,-0.88,-0.836,231,16.183084,1.413231,0.3,NGC_884,35.57029607511,57.17020130812
35.70401409638,57.15387665706,458413065082770304,135.1113529512,-3.5412265667,0.3288,-0.59,-0.72,276,9.93833,0.479524,0.1,NGC_884,35.70401877992,57.15387975706
35.53869339113,57.13026443786,458407773683108736,135.0351629602,-3.5943347233,0.4147,-0.46,-0.661,259,16.477379,1.45445,0.4,NGC_884,35.53869704037,57.13026728383
35.79610276241,57.1994357252,458413443039836928,135.1424282004,-3.481182773,0.4449,-0.308,-0.92,287,7.00088,2.581698,0.5,NGC_884,35.79610521039,57.19943968631
35.5950851208,57.1637923251,458408151640185088,135.0523773235,-3.5523253641,0.4285,-0.675,-1.141,243,14.749418,0.752744,0.7,NGC_884,35.59509048052,57.16379723774
35.58606172589,57.28258326811,458461615395187840,135.0067783949,-3.4424908193,0.3667,-0.531,-1.031,280,16.59468,1.425189,0.6,NGC_884,35.5860659558,57.28258770714
35.39957292934,57.18226632223,458455739879811712,134.9462821809,-3.5713511858,0.4581,-0.372,-1.024,265,16.48773,1.254089,0.3,NGC_884,35.39957588462,57.18227073112
35.62775452374,57.16008223849,458408048560970368,135.0703199868,-3.5496985143,0.4351,-0.421,-0.925,250,15.641105,0.956498,0.5,NGC_884,35.62775786628,57.16008622113
35.75499911862,57.14859845001,458412927643816064,135.139176883,-3.5365937603,0.378,-0.483,-0.917,250,13.970167,0.651361,0.9,NGC_884,35.75500295222,57.1486023982
35.62319137213,57.16047664707,458408048560970624,135.0678565955,-3.5501821983,0.4811,-0.401,-0.558,235,15.08818,0.813279,0.6,NGC_884,35.62319455591,57.16047904957
35.7372609365,57.20700904451,458413683558004736,135.1098483915,-3.485141791,0.3758,-0.656,-1.279,208,14.178436,0.832989,0.5,NGC_884,35.73726615145,57.20701455132
35.42977834887,57.17870611042,458455705520073472,134.9629159486,-3.5690970793,0.4361,-0.512,-0.85,280,16.392868,1.296807,0.5,NGC_884,35.42978241596,57.17870977014
35.41421821298,57.18418383815,458455705520071808,134.9530984289,-3.5668353437,0.359,-0.636,-1.036,281,14.421017,0.696752,0.7,NGC_884,35.41422326581,57.18418829871
35.40091646759,57.18574552981,458455739879810048,134.9457761551,-3.5678326668,0.5005,-0.837,-1.372,293,17.455158,1.74485,0.2,NGC_884,35.40092311759,57.18575143703
35.58210322825,57.16481729229,458408151640186112,135.0454025647,-3.5537883727,0.3084,-0.712,-1.136,247,17.036522,1.505344,0.4,NGC_884,35.58210888192,57.1648221834
35.75025268134,57.20387787224,458413614838529664,135.1175484822,-3.4856388703,0.4132,-0.444,-1.082,252,11.823208,0.571547,0.6,NGC_884,35.75025621067,57.20388253085
35.86904658375,57.13603115163,458410041425793024,135.2016811155,-3.5268604751,0.4181,-0.64,-0.907,257,13.024508,0.598668,0.8,NGC_884,35.86905166175,57.13603505677
35.43529813544,57.18118157118,458455705520072192,134.9648834371,-3.5657470977,0.325,-0.936,-1.208,262,11.497689,0.619104,0.6,NGC_884,35.43530557108,57.18118677229
35.51500375919,57.04902117056,458405746458652800,135.0510289972,-3.6750528538,0.3071,-0.281,-0.938,308,17.734861,1.544071,0.4,NGC_884,35.51500598352,57.04902520917
35.62360067875,57.18761936346,458408289079507712,135.0586824603,-3.5246296655,0.4247,-1.236,-0.639,257,17.674057,1.394487,0.1,NGC_884,35.62361049932,57.18762211471
35.65362135064,57.25235150608,458414778764333952,135.051576399,-3.4582661055,0.4823,-0.599,-1.678,264,17.894287,1.74946,0.1,NGC_884,35.65362611832,57.2523587308
35.64495120829,57.1140300243,458407082182412672,135.0950239635,-3.5896980387,0.4486,-0.535,-1.032,234,13.292615,0.562745,0.5,NGC_884,35.64495545066,57.11403446763
35.85384794026,57.31760586544,458415916940933248,135.1305797565,-3.3595287703,0.3492,-0.509,-1.025,264,10.51707,1.030288,0.6,NGC_884,35.85385199878,57.31761027863
35.85426940864,57.21012092863,458412034290548864,135.1682955917,-3.460204547,0.345,-0.453,-0.676,156,16.069529,1.190261,0.3,NGC_884,35.85427301012,57.21012383919
35.55122674888,57.11488946823,458407597578488064,135.0468624657,-3.6064318604,0.3143,-0.744,-1.117,261,11.410779,0.378222,0.8,NGC_884,35.55123264868,57.11489427754
35.69445193276,57.08021019327,458406742891002496,135.1320205747,-3.6121364508,0.4144,-0.485,-1.117,259,14.302344,0.605473,0.5,NGC_884,35.69445577514,57.08021500258
35.66247727612,57.22959576318,458414336393020544,135.0639580157,-3.4779649303,0.3651,-0.551,-1.058,254,11.900283,0.545443,0.4,NGC_884,35.66248165904,57.22960031846
35.83549785378,57.21051024983,458413511759299840,135.1586125815,-3.4633790613,0.3465,-0.383,-0.84,270,16.109697,1.19202,0.6,NGC_884,35.83550089877,57.2105138665
35.66594102107,57.03923685047,458406227494980096,135.1316451652,-3.6559431201,0.4319,-0.544,-1.135,299,16.230024,1.26532,0.5,NGC_884,35.66594532612,57.03924173728
35.67440125507,57.10912543647,458407052128610432,135.1117579968,-3.5887743722,0.4932,-0.453,-1.032,242,16.456358,1.258062,0.2,NGC_884,35.67440484673,57.1091298798
35.84299684404,57.20841350891,458413511759301120,135.1631579797,-3.4639309906,0.4424,-0.508,-1.128,193,14.268229,0.743741,0.5,NGC_884,35.8430008826,57.20841836558
35.98742979198,57.19209583125,458411106577615872,135.242315116,-3.4519018527,0.436,-0.226,-0.834,262,17.053383,1.468544,0.2,NGC_884,35.98743158787,57.19209942208
35.68599582373,57.10710998485,458406845970180864,135.118375951,-3.5884877435,0.306,-0.613,-1.109,244,16.249237,1.304986,0.4,NGC_884,35.6860006837,57.10711475971
35.72082234634,57.10302229026,458406880329919360,135.1375733926,-3.5857747048,0.4103,-0.623,-1.238,261,15.192235,0.805559,0.4,NGC_884,35.72082728505,57.10302762054
35.41576005537,57.18859784817,458455705520069120,134.9523723888,-3.5624017775,0.3696,-0.204,-0.507,288,17.32805,1.67848,0.1,NGC_884,35.41576167628,57.18860003109
35.45043989855,57.0616851916,458405986976812928,135.0136266973,-3.6752026597,0.321,-0.658,-1.356,289,16.843412,1.658441,0.5,NGC_884,35.4504451089,57.06169102993
35.39129538709,57.1938116394,458455739879805952,134.9381052165,-3.5620340099,0.3129,-0.512,-1.219,286,16.90404,1.310369,0.4,NGC_884,35.39129945584,57.19381688787
35.88792679491,57.35995150562,458439517776325376,135.1330649005,-3.3134284437,0.3223,-0.542,-1.041,238,15.791285,1.173081,0.5,NGC_884,35.88793112154,57.3599559877
35.60831504751,57.11480134126,458407464445472384,135.0760504061,-3.595838706,0.446,-0.77,-1.085,256,13.683867,0.607909,0.7,NGC_884,35.60832115347,57.11480601279
35.88518583907,57.08674706536,458408838835003648,135.227127403,-3.5699962038,0.4351,-0.43,-1.117,274,14.356286,0.852999,0.3,NGC_884,35.88518924631,57.08675187467
35.86535782344,57.15919387203,458410243278553216,135.191714244,-3.5058473591,0.2975,-1.012,-0.651,276,17.8827,1.831854,0.3,NGC_884,35.86536585805,57.15919667495
35.44739171949,57.06420138201,458405986976809856,135.0112026759,-3.6734064782,0.3808,-0.695,-1.285,276,11.162647,0.563048,0.8,NGC_884,35.4473972232,57.06420691465
35.40836173139,57.03802174216,458452406985365760,135.0001946077,-3.7052706837,0.4857,-0.586,-1.02,288,15.40886,0.951653,0.5,NGC_884,35.40836636866,57.03802613383
35.84706890852,57.20489452466,458410556821804032,135.1664567117,-3.4664618961,0.4838,-0.555,-1.01,235,14.688462,0.795192,0.6,NGC_884,35.84707332031,57.20489887327
35.40520309801,57.24344543262,458456182249087744,134.9281985722,-3.512815638,0.4061,-0.255,-0.759,261,17.798159,1.696239,0.1,NGC_884,35.40520512717,57.24344870054
35.53570386365,57.12454857346,458407670603899648,135.0356052852,-3.6002600222,0.3226,-0.854,-1.229,270,9.081292,0.426402,0.7,NGC_884,35.5357106375,57.12455386499
35.85018127402,57.20416809273,458410556821804288,135.1682933095,-3.4665558224,0.457,-1.149,-1.046,206,16.8647,1.371489,0.1,NGC_884,35.85019040743,57.20417259634
35.45871841916,57.30194510244,458462611827391360,134.9353752855,-3.4479466145,0.4131,-0.789,-0.639,269,14.619266,0.806956,0.1,NGC_884,35.45872470759,57.30194785369
35.44303641602,57.06734030827,458452922381440000,135.0078961059,-3.6712684574,0.396,-0.458,-1.202,250,16.839941,1.625639,0.1,NGC_884,35.44304004323,57.06734548355
35.4418100564,57.19066062769,458455808599280768,134.9649537677,-3.5556327138,0.4006,-0.44,-0.955,261,13.856722,0.760484,0.9,NGC_884,35.44181355268,57.1906647395
35.41073675564,57.07116547872,458452613143794560,134.9900518074,-3.6736838956,0.4175,-0.902,-1.141,267,14.877008,0.837134,0.5,NGC_884,35.41074389993,57.07117039136
35.43296838255,57.19140607117,458455808599281024,134.9601881237,-3.5565724897,0.4836,-0.458,-0.938,288,15.802023,0.997745,0.9,NGC_884,35.43297202194,57.19141010978
35.43615220401,57.06929456741,458452544424317696,135.0037020368,-3.670713924,0.3685,-0.542,-1.217,273,13.533038,0.690225,0.4,NGC_884,35.4361564967,57.06929980727
35.81002716839,57.3378685494,458416741574649728,135.1013015124,-3.348763253,0.3603,-0.259,-1.244,262,17.78759,1.884294,0.2,NGC_884,35.81002923467,57.33787390551
35.44150870168,57.08357790439,458452922381439232,135.0015420558,-3.6562971534,0.4245,-0.556,-1.182,252,12.576854,0.591515,0.7,NGC_884,35.44151310695,57.08358299356
35.88870312832,57.33096713063,458415985660405504,135.1435834039,-3.3404470144,0.4837,-0.603,-0.891,259,17.839466,1.711882,0.4,NGC_884,35.8887079381,57.33097096688
35.53898570912,57.0936832206,458407361366623616,135.0479153777,-3.6286309588,0.4103,-0.63,-1.126,262,15.682655,1.011111,0.8,NGC_884,35.53899070206,57.09368806866
35.84475021868,57.33677490717,458416775934387456,135.1192818711,-3.343269396,0.3076,-0.76,-1.004,266,17.306702,1.510098,0.2,NGC_884,35.84475628172,57.33677922995
35.77288150395,57.18750119661,458413404374577152,135.1347609057,-3.496744077,0.351,-0.807,-1.066,233,16.62,1.371396,0.4,NGC_884,35.7728879159,57.18750578633
35.51250495944,57.12329278797,458407670603905408,135.0241881341,-3.6057665684,0.3665,-0.431,-0.88,250,15.088511,0.707856,0.8,NGC_884,35.51250837798,57.12329657686
35.53485123533,57.12092254856,458407601884428544,135.0364188309,-3.6038241539,0.4189,-0.685,-0.952,215,16.918835,1.27067,0.6,NGC_884,35.53485666816,57.12092664745
35.56559822672,57.28291423756,458461645446903552,134.9962613194,-3.4459882674,0.3852,-0.643,-1.182,286,12.578371,0.769124,0.9,NGC_884,35.56560334886,57.28291932673
35.66083829975,57.07694243459,458406429350392064,135.1159773482,-3.6215204697,0.3811,-0.71,-0.932,265,17.929255,1.625395,0.5,NGC_884,35.66084392418,57.07694644737
35.44022210916,57.08962657445,458452956741177216,134.9988083217,-3.6508536077,0.3807,-0.72,-1.127,260,14.555059,0.6768,0.9,NGC_884,35.44022781475,57.08963142681
35.65227026486,57.10793776234,458407017768876928,135.1008694939,-3.5940425724,0.3607,-0.676,-0.875,238,17.1007,1.322393,0.6,NGC_884,35.65227562443,57.1079415297
35.42889878402,57.09183135552,458452991100915328,134.9922599012,-3.6508882596,0.3827,-0.58,-0.989,273,11.221385,0.499087,0.8,NGC_884,35.42890338047,57.09183561371
35.42166337791,57.09788801847,458452991100914688,134.9864821712,-3.646542449,0.4179,-0.733,-1.316,283,16.362024,1.324183,0.5,NGC_884,35.42166918782,57.09789368458
35.81364020866,57.20708555057,458413477399566464,135.148687574,-3.4707079677,0.3378,-1.241,-1.463,264,17.847809,1.464724,0.1,NGC_884,35.81365007416,57.2070918496
35.77963545813,57.35292866198,458416947733078272,135.0806571417,-3.3403382779,0.3809,-0.307,-1.034,270,16.263628,1.247971,0.2,NGC_884,35.77963790836,57.35293311392
35.90261729544,57.19735054367,458411793772386304,135.19734559,-3.4630431501,0.4049,-0.32,-0.844,275,17.086836,1.473955,0.5,NGC_884,35.90261983865,57.19735417756
35.54185321216,57.05127341624,458405780818383616,135.0639953105,-3.6679184093,0.4521,-0.495,-1.171,272,13.751975,0.501884,0.5,NGC_884,35.5418571307,57.05127845805
35.44861123682,57.10510121551,458453128539867392,134.9977877555,-3.634754099,0.4701,-0.659,-1.034,289,16.855297,1.375645,0.6,NGC_884,35.4486164612,57.10510566745
35.52928650016,57.33093669061,458463088556770944,134.961266992,-3.4076397037,0.2925,-0.803,-0.357,248,17.091215,1.39175,0.1,NGC_884,35.52929290522,57.33093822769
35.44171847066,57.1071531913,458453128539867136,134.9935594995,-3.6341083386,0.4314,-0.54,-1.321,312,15.698314,1.062736,0.2,NGC_884,35.44172275188,57.10715887894
35.67360325741,57.22147208819,458414130234596608,135.0724332043,-3.4835061365,0.4055,-0.697,-0.886,225,15.014592,0.803776,0.8,NGC_884,35.67360880047,57.22147590291
35.44936080665,57.1058495287,458453128539867264,134.9979141271,-3.6339116105,0.368,-0.561,-0.972,259,15.068305,0.808577,0.8,NGC_884,35.4493652542,57.1058537137
35.44602773939,57.19642539223,458455808599277568,134.9651269197,-3.5494339584,0.4241,-0.601,-1.147,287,14.315276,0.705382,0.7,NGC_884,35.44603251574,57.1964303307
35.7951717953,57.15344839831,458410007066044288,135.1579638119,-3.5244798242,0.3589,-0.228,-0.896,249,15.688369,1.055683,0.3,NGC_884,35.79517360519,57.15345225609
35.45889697098,57.10668487115,458453059820389888,135.0025025799,-3.6313523763,0.4012,-0.442,-1.212,265,16.782135,1.255863,0.5,NGC_884,35.45890047519,57.10669008948
35.42774762732,57.19675384703,458455808599278080,134.9556913993,-3.5525157961,0.4006,-1.017,-0.874,269,14.449817,0.71897,0.1,NGC_884,35.42775570984,57.19675761009
35.68133111115,57.1059697607,458406845970182656,135.1163895484,-3.5904338728,0.4213,-0.557,-0.883,222,11.176229,0.425288,0.8,NGC_884,35.68133552701,57.10597356251
35.41926484545,57.19714847359,458455774239540096,134.9512296062,-3.5537174096,0.4468,-0.696,-1.124,283,15.810807,1.263898,0.7,NGC_884,35.41927037691,57.19715331303
35.44465544489,57.10896970972,458453128539866496,134.9944376486,-3.6318554447,0.4493,-0.624,-0.928,255,15.798794,0.984115,0.8,NGC_884,35.44466039232,57.10897370528
35.59175632144,57.17467053451,458408254719388544,135.0469240601,-3.5427353534,0.3796,-0.743,-0.999,256,15.243337,1.067445,1.0,NGC_884,35.59176222284,57.17467483576
35.43448354456,57.11155975337,458453128539866240,134.9883488705,-3.6313133654,0.4005,-0.582,-0.815,285,16.306376,1.194904,0.6,NGC_884,35.43448815931,57.1115632624
35.50690632634,57.11738530905,458407636244481280,135.0233607185,-3.6123585443,0.402,-0.75,-1.263,232,13.538281,0.547852,0.9,NGC_884,35.50691227412,57.11739074697
36.00738387312,57.15001675206,458410728620531200,135.2672356797,-3.4875236586,0.397,-0.621,-1.031,265,14.108613,0.713406,0.6,NGC_884,36.00738880223,57.15002119109
35.530319682,57.18745819235,458455190124220416,135.0111911338,-3.5421875742,0.4567,-0.916,-1.023,243,14.921181,1.014852,0.4,NGC_884,35.53032696,57.18746259693
35.51111279017,57.06417662705,458405849537849344,135.0438212723,-3.6615463197,0.4037,-0.165,-1.021,273,16.048603,1.155423,0.3,NGC_884,35.51111409681,57.06418102302
35.36311305094,57.07146669433,458452677558174592,134.9655685127,-3.6822462505,0.3605,-0.792,-1.045,293,17.443855,1.584681,0.4,NGC_884,35.36311932402,57.07147119364
35.92517415387,57.13749926719,458409422950493696,135.2297642585,-3.5148569575,0.4735,-0.37,-0.923,283,15.990849,1.083185,0.6,NGC_884,35.9251770897,57.13750324122
35.4446846757,57.12413932403,458453162899636096,134.9892467184,-3.6175978364,0.3575,-0.718,-1.019,292,10.993247,0.435992,0.9,NGC_884,35.44469037075,57.12414371139
35.51770873025,57.15816327519,458454743447600384,135.0148438246,-3.5720478975,0.419,-0.816,-0.975,208,15.738152,1.006949,0.7,NGC_884,35.51771520857,57.15816747311
35.54148113469,57.0591393278,458405780818374144,135.0610942911,-3.6606018548,0.4786,-0.509,-1.015,290,16.09433,1.300844,0.3,NGC_884,35.54148516492,57.05914369794
35.62333770355,57.04968142806,458406261854711680,135.1062366133,-3.6541455386,0.375,-0.442,-0.91,287,12.275583,1.66569,0.4,NGC_884,35.62334120238,57.04968534612
35.65555351427,57.17013128978,458408014201217792,135.0810167172,-3.53506292,0.3894,-0.561,-1.002,282,16.398956,1.382901,0.8,NGC_884,35.65555796956,57.17013560395
35.98172710417,57.27531333882,458412687125534080,135.2102281662,-3.3750334129,0.4924,-0.355,-0.679,254,16.875849,1.470182,0.4,NGC_884,35.98172993152,57.27531626229
35.40483082936,57.13853638034,458453403417622400,134.9639462474,-3.61147154,0.4596,-0.511,-1.338,266,15.605627,0.962419,0.2,NGC_884,35.4048348841,57.13854214117
35.48499039311,57.14710251591,458454674728123904,135.001947622,-3.5885286724,0.4823,-0.338,-0.667,224,14.892838,0.973979,0.1,NGC_884,35.48499307573,57.14710538772
35.61937638132,57.05059236583,458406261854711424,135.1038952779,-3.6540339599,0.2932,-0.193,-0.774,267,17.848581,1.650967,0.3,NGC_884,35.61937790913,57.05059569833
35.39826180789,57.13973821971,458453403417622144,134.9601782974,-3.6115606461,0.3863,-0.449,-1.146,285,16.020037,1.031469,0.3,NGC_884,35.39826537078,57.13974315388
35.53993562235,57.18676643568,458455155764459520,135.0163320407,-3.541045895,0.4339,-0.733,-1.29,269,14.617115,0.822815,0.8,NGC_884,35.53994144623,57.18677198985
35.49128525889,57.06798231597,458405952617063168,135.032366862,-3.6616727868,0.4996,-0.103,-1.118,286,17.581966,1.792564,0.2,NGC_884,35.49128607463,57.06798712958
35.49764131357,57.16020744754,458454777807338240,135.0038996256,-3.5738648803,0.3688,-0.622,-1.061,285,16.13718,1.208877,0.9,NGC_884,35.49764625197,57.16021201573
